paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,n_future_citers,community_reach,field_entropy,cross_community_adoption,path_shortening,modularity_shock,partition_change,boundary_mixing,post_perturbation_concentration,hub_formation
ubiquitin_and_proteasome_pathways::https://openalex.org/W2062205148,Site-Specific Phosphorylation of IκBα by a Novel Ubiquitination-Dependent Protein Kinase Activity,ubiquitin_and_proteasome_pathways,1996,Molecular Biology,35665531,0,10,21,4.0,0.8468143807295634,0.6190476190476191,0.3333333333333333,0.0,0.10944189849342802,0.007469654528478087,0.4240362811791383,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2082788676,Selective Inhibitors of the Proteasome-dependent and Vacuolar Pathways of Protein Degradation in Saccharomyces cerevisiae,ubiquitin_and_proteasome_pathways,1996,Molecular Biology,35665531,0,6,4,3.0,0.5623351446168083,0.5,0.0,0.006753864447086776,0.36371066471669006,0.07586206896551723,0.375,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2087572935,Proteolysis in plants: mechanisms and functions,ubiquitin_and_proteasome_pathways,1996,Molecular Biology,35665531,0,9,4,3.0,0.5623351446168083,0.5,0.16666666666666666,0.0,0.4252835873133534,0.04901960784313725,0.375,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2121781216,UBIQUITIN-DEPENDENT PROTEIN DEGRADATION,ubiquitin_and_proteasome_pathways,1996,Molecular Biology,35665531,0,10,43,13.0,1.2063710060311923,0.4186046511627907,0.0,0.0,0.297220135833636,-0.07436399217221135,0.3607355327203895,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2341277428,Mechanisms of Muscle Wasting — The Role of the Ubiquitin–Proteasome Pathway,ubiquitin_and_proteasome_pathways,1996,Molecular Biology,35665531,0,6,19,8.0,1.3020613918659723,0.5789473684210527,0.6666666666666666,0.0,0.4763173182822608,0.277027027027027,0.24653739612188363,1.0
exoplanets::https://openalex.org/W1985663566,A Nongray Theory of Extrasolar Giant Planets and Brown Dwarfs,exoplanets,1997,Astronomy and Astrophysics,37414362,0,6,23,3.0,-1.000088900581841e-12,0.21739130434782608,0.0,0.016478501892915214,0.11828136578111935,0.20348837209302326,0.6370510396975426,1.0
exoplanets::https://openalex.org/W2038385268,Habitable moons around extrasolar giant planets,exoplanets,1997,Astronomy and Astrophysics,37465710,0,5,4,3.0,0.5623351446168083,0.5,0.0,0.0,0.5842743649020712,0.3586956521739131,0.375,1.0
exoplanets::https://openalex.org/W2318323104,Three New “51 Pegasi–Type” Planets,exoplanets,1997,Astronomy and Astrophysics,37414362,0,6,27,3.0,-1.000088900581841e-12,0.1111111111111111,0.0,0.0,0.03234656123657918,0.05104166666666665,0.7969821673525377,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1763097477,"I kappa B epsilon, a novel member of the IκB family, controls RelA and cRel NF‐κB activity",ubiquitin_and_proteasome_pathways,1997,Cancer Research,35751991,0,6,7,3.0,0.5982695885832573,0.2857142857142857,0.0,0.0,0.10028499980780281,-0.05263157894736842,0.5510204081632654,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1976449876,Inhibition of cyclin D1 phosphorylation on threonine-286 prevents its rapid degradation via the ubiquitin-proteasome pathway.,ubiquitin_and_proteasome_pathways,1997,Oncology,33503771,0,5,6,3.0,0.6931471805579453,0.5,0.0,0.0,0.20265187372950969,0.16176470588235292,0.3888888888888889,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1979520552,A cytokine-responsive IκB kinase that activates the transcription factor NF-κB,ubiquitin_and_proteasome_pathways,1997,Cancer Research,35751991,0,6,21,3.0,0.6189407438539727,0.19047619047619047,0.0,0.0,0.10314073879741692,-0.24062499999999998,0.6734693877551021,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1981916517,The ubiquitin system,ubiquitin_and_proteasome_pathways,1997,Molecular Biology,35665531,0,8,15,4.0,0.6277052571941505,0.26666666666666666,0.3333333333333333,0.0,0.19488320166559264,-0.09523809523809523,0.5644444444444444,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2024812887,Ubiquitin Lys63 is involved in ubiquitination of a yeast plasma membrane protein,ubiquitin_and_proteasome_pathways,1997,Molecular Biology,33486745,0,6,12,6.0,0.5660857389566288,1.0,0.0,0.0,0.2622182507546659,0.037878787878787956,0.37499999999999994,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2024935012,Ubch9 conjugates SUMO but not ubiquitin,ubiquitin_and_proteasome_pathways,1997,Molecular Biology,35665531,0,5,5,2.0,-1.000088900581841e-12,0.2,0.0,0.0,0.310340304776024,-0.3188405797101449,0.6800000000000002,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2044005280,Lactacystin and clasto-Lactacystin β-Lactone Modify Multiple Proteasome β-Subunits and Inhibit Intracellular Protein Degradation and Major Histocompatibility Complex Class I Antigen Presentation,ubiquitin_and_proteasome_pathways,1997,Molecular Biology,35665531,0,5,12,3.0,0.7214636866895117,0.25,0.0,0.0,0.33102365960919994,-0.02777777777777779,0.5972222222222222,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2048737737,Inhibition of ubiquitin/proteasome-dependent protein degradation by the Gly-Ala repeat domain of the Epstein–Barr virus nuclear antigen 1,ubiquitin_and_proteasome_pathways,1997,Oncology,33520934,0,5,13,7.0,1.7326587201922072,1.0,0.0,0.0,0.461359280416904,0.3266666666666667,0.21893491124260359,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2056769035,p53-dependent Induction of Apoptosis by Proteasome Inhibitors,ubiquitin_and_proteasome_pathways,1997,Molecular Biology,35665531,0,6,12,7.0,1.2342678660740767,0.5,0.0,0.18124378169817276,0.4252835873133534,0.270935960591133,0.2916666666666665,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2059129711,Regulatory Role for a Novel Human Thioredoxin Peroxidase in NF-κB Activation,ubiquitin_and_proteasome_pathways,1997,Molecular Biology,35803346,0,5,3,1.0,-1.000088900581841e-12,1.0,0.0,0.0,0.23645279766002797,-0.005952380952380931,1.0,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2145216906,Targeting of substrates to the 26S proteasome,ubiquitin_and_proteasome_pathways,1997,Molecular Biology,35665531,0,10,14,4.0,0.7549967581268245,0.21428571428571427,0.0,0.00182539682539698,0.25892739942019916,-0.0888888888888889,0.6326530612244896,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2152398347,Phosphorylation‐dependent degradation of the cyclin‐dependent kinase inhibitor p27Kip1,ubiquitin_and_proteasome_pathways,1997,Oncology,33503771,0,6,13,3.0,0.6172417697283417,0.3076923076923077,0.3333333333333333,0.0,0.32611134535347125,-0.03448275862068967,0.5384615384615384,1.0
exoplanets::https://openalex.org/W2003687834,Magnetic Activity–related Radial Velocity Variations in Cool Stars: First Results from the Lick Extrasolar Planet Survey,exoplanets,1998,Astronomy and Astrophysics,37414362,0,5,10,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
exoplanets::https://openalex.org/W2022362220,Kepler: a space mission to detect earth-class exoplanets,exoplanets,1998,Astronomy and Astrophysics,37414362,0,5,9,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
exoplanets::https://openalex.org/W2047592331,Evolution of the Solar Nebula. IV. Giant Gaseous Protoplanet Formation,exoplanets,1998,Astronomy and Astrophysics,37483528,0,5,5,3.0,-1.000088900581841e-12,0.6,0.0,0.007399699387212438,0.3635472023399719,0.2795698924731183,0.3600000000000001,1.0
exoplanets::https://openalex.org/W2055770340,Orbital Evolution and Migration of Giant Planets: Modeling Extrasolar Planets,exoplanets,1998,Astronomy and Astrophysics,37414362,0,12,12,4.0,0.2868359830541607,0.3333333333333333,0.0,0.0,0.158222675578688,0.04678362573099415,0.48611111111111105,1.0
exoplanets::https://openalex.org/W2148928103,DETECTION OF EXTRASOLAR GIANT PLANETS,exoplanets,1998,Astronomy and Astrophysics,37414362,0,13,13,3.0,-1.000088900581841e-12,0.3076923076923077,0.0,0.0,0.08248118924014754,0.05861244019138753,0.5266272189349112,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2036853345,"The C. elegans PTEN Homolog, DAF-18, Acts in the Insulin Receptor-like Metabolic Signaling Pathway",genetics_aging_and_longevity_in_model_organisms,1998,Aging,56945429,0,6,28,6.0,0.9049961161255496,0.2857142857142857,0.0,0.004045429962141642,0.16011249429901186,0.15348837209302327,0.5357142857142859,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2043738446,The genetics of caloric restriction in <i>Caenorhabditis elegans</i>,genetics_aging_and_longevity_in_model_organisms,1998,Aging,56945429,0,10,52,2.0,0.09503011725364638,0.019230769230769232,0.0,7.811401521639491e-06,0.009682725807803516,0.003952569169960474,0.9622781065088757,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2062048451,Extended Life-Span and Stress Resistance in the <i>Drosophila</i> Mutant <i>methuselah</i>,genetics_aging_and_longevity_in_model_organisms,1998,Aging,56945429,0,5,24,5.0,0.9401453181164776,0.2916666666666667,0.0,0.0,0.16388200269212677,0.14678899082568808,0.5347222222222224,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2087085892,<i>Caenorhabditis elegans</i> Akt/PKB transduces insulin receptor-like signals from AGE-1 PI3 kinase to the DAF-16 transcription factor,genetics_aging_and_longevity_in_model_organisms,1998,Aging,56945429,0,6,42,6.0,0.7222870484730901,0.3333333333333333,0.0,0.0,0.19087450462110958,0.22613065326633167,0.4807256235827664,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2113007696,The Free Radical Theory of Aging Matures,genetics_aging_and_longevity_in_model_organisms,1998,Nutrition and Dietetics,61424186,0,8,24,8.0,1.1923348127642446,1.0,0.0,0.011359485718460132,0.19087450462110958,0.46153846153846156,0.46180555555555547,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2144498949,"Two Pleiotropic Classes of daf-2 Mutation Affect Larval Arrest, Adult Behavior, Reproduction and Longevity in Caenorhabditis elegans",genetics_aging_and_longevity_in_model_organisms,1998,Aging,56945429,0,7,48,3.0,0.2020863392695082,0.041666666666666664,0.0,0.00012397567637889424,0.021153103703543417,0.018145161290322582,0.9192708333333335,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2161758212,Cell Nonautonomy of C. elegans daf-2 Function in the Regulation of Diapause and Life Span,genetics_aging_and_longevity_in_model_organisms,1998,Aging,56945429,0,7,33,4.0,0.5011468423911993,0.15151515151515152,0.0,0.0,0.0802419115925123,0.10457516339869281,0.7300275482093666,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2170269651,An Insulin-like Signaling Pathway Affects Both Longevity and Reproduction in Caenorhabditis elegans,genetics_aging_and_longevity_in_model_organisms,1998,Aging,56945429,0,8,24,6.0,0.95251274687316,0.25,0.0,0.0,0.13792538097003004,0.12727272727272726,0.5763888888888891,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1605767786,MEKK1 activates both IκB kinase α and IκB kinase β,ubiquitin_and_proteasome_pathways,1998,Cancer Research,35751991,0,5,4,3.0,1.039720770836918,0.5,0.0,0.0,0.1408814871527392,0.014778325123152691,0.375,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1857206577,Regulation of serum amyloid A protein expression during the acute-phase response,ubiquitin_and_proteasome_pathways,1998,Molecular Biology,35716494,0,8,0,0.0,0.0,0.0,0.0,0.03211805555555555,0.0,0.16666666666666663,0.0,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1967134457,A requirement for NF-kappa B activation in Bcr-Abl-mediated transformation,ubiquitin_and_proteasome_pathways,1998,Cancer Research,35751991,0,7,1,1.0,-1.000088900581841e-12,0.0,0.0,0.005474379100752651,0.16011249429901178,-0.05128205128205132,1.0,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1973963032,Proteasome inhibitors: valuable new tools for cell biologists,ubiquitin_and_proteasome_pathways,1998,Molecular Biology,35665531,0,8,14,7.0,1.3517839942836458,0.5,0.0,0.00998750000000008,0.34985854058705995,0.11499999999999999,0.2959183673469388,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2041186477,Ionizing radiation and short wavelength UV activate NF-κB through two distinct mechanisms,ubiquitin_and_proteasome_pathways,1998,Cancer Research,35751991,0,10,7,1.0,-1.000088900581841e-12,0.0,0.3333333333333333,0.07749904586026463,0.23645279766002797,-0.10245614035087716,1.0,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2089865526,The ubiquitin–proteasome pathway: on protein death and cell life,ubiquitin_and_proteasome_pathways,1998,Molecular Biology,35665531,0,13,20,12.0,1.4689457193399034,0.7,0.2857142857142857,0.0,0.5441847787248717,0.002673796791443861,0.14,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2108958930,Glycogen synthase kinase-3β regulates cyclin D1 proteolysis and subcellular localization,ubiquitin_and_proteasome_pathways,1998,Oncology,33503771,0,5,11,6.0,0.6554817738993928,0.6363636363636364,0.0,0.0,0.5393071249520605,-0.18902439024390238,0.2231404958677686,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2136681370,UBIQUITIN AND THE CONTROL OF PROTEIN FATE IN THE SECRETORY AND ENDOCYTIC PATHWAYS,ubiquitin_and_proteasome_pathways,1998,Molecular Biology,35665531,0,14,12,7.0,0.8876942757961039,0.5833333333333334,0.25,0.02884727767310037,0.3462904138622176,-0.04486626402070748,0.23611111111111113,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2152424535,The Regulatory Particle of the <i>Saccharomyces cerevisiae</i> Proteasome,ubiquitin_and_proteasome_pathways,1998,Molecular Biology,35665531,0,8,13,2.0,0.2711893730398441,0.07692307692307693,0.16666666666666666,0.0,0.24679178144051542,-0.13815789473684212,0.8579881656804735,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2161528133,Role of transcription factors in inflammatory lung diseases,ubiquitin_and_proteasome_pathways,1998,Cancer Research,35751991,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17582417582417587,0.0,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2166987747,THE UBIQUITIN SYSTEM,ubiquitin_and_proteasome_pathways,1998,Molecular Biology,35665531,1,41,186,50.0,1.3495704532479647,0.5161290322580645,0.24761904761904763,0.0026445044513752625,0.31986049442985126,-0.08828998941435645,0.2440166493236213,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2171186199,A novel protein modification pathway related to the ubiquitin system,ubiquitin_and_proteasome_pathways,1998,Molecular Biology,35665531,0,6,12,4.0,0.8369882167818357,0.25,0.0,0.0,0.2934356963218768,-0.17142857142857137,0.5833333333333333,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W2762075333,Identification of the receptor component of the IκBα–ubiquitin ligase,ubiquitin_and_proteasome_pathways,1998,Cancer Research,35751991,0,7,31,8.0,1.017138466557988,0.7741935483870968,0.0,0.11456481655504507,0.13611216306553056,0.1856232939035487,0.3610822060353798,1.0
exoplanets::https://openalex.org/W1974545438,A comparison of the interiors of Jupiter and Saturn,exoplanets,1999,Astronomy and Astrophysics,37465710,0,5,1,1.0,-1.000088900581841e-12,1.0,0.0,0.07763313609467451,1.0,0.4923076923076923,1.0,1.0
exoplanets::https://openalex.org/W1992988721,Reflected Spectra and Albedos of Extrasolar Giant Planets. I. Clear and Cloudy Atmospheres,exoplanets,1999,Astronomy and Astrophysics,37414362,0,7,17,2.0,-1.000088900581841e-12,0.058823529411764705,0.0,0.007812499999999889,0.030054775365494307,0.125,0.8892733564013842,1.0
exoplanets::https://openalex.org/W2072697696,Interiors of Giant Planets Inside and Outside the Solar System,exoplanets,1999,Astronomy and Astrophysics,37465710,0,7,10,1.0,-1.000088900581841e-12,1.0,0.0,0.0,0.16011249429901178,-0.01851851851851849,1.0,1.0
exoplanets::https://openalex.org/W2120931289,Chemical Equilibrium Abundances in Brown Dwarf and Extrasolar Giant Planet Atmospheres,exoplanets,1999,Astronomy and Astrophysics,37414362,0,6,15,2.0,-1.000088900581841e-12,0.06666666666666667,0.0,0.0078125,0.034162632807821454,0.125,0.8755555555555556,1.0
exoplanets::https://openalex.org/W2147168671,The Lick Planet Search: Detectability and Mass Thresholds,exoplanets,1999,Astronomy and Astrophysics,37414362,0,13,8,2.0,0.3767701612544368,0.125,0.0,0.0,0.13959745465318077,-0.00022182786157939893,0.78125,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1587592813,Regulation of lifespan by sensory perception in Caenorhabditis elegans,genetics_aging_and_longevity_in_model_organisms,1999,Aging,56945429,0,6,30,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1619158228,Signals from the reproductive system regulate the lifespan of C. elegans,genetics_aging_and_longevity_in_model_organisms,1999,Aging,56945429,0,7,44,2.0,0.10847133903391606,0.022727272727272728,0.0,4.021798145943891e-05,0.011457858333999186,0.008968609865470852,0.9555785123966942,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1625966995,Direct control of the Forkhead transcription factor AFX by protein kinase B,genetics_aging_and_longevity_in_model_organisms,1999,Aging,56945429,0,5,23,5.0,0.856859036881367,0.782608695652174,0.0,0.023627547666009212,0.5879484270898954,0.5641025641025641,0.47826086956521746,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1877188956,The <i>daf‐2</i> gene network for longevity regulates oxidative stress resistance and Mn‐superoxide dismutase gene expression in <i>Caenorhabditis elegans</i>,genetics_aging_and_longevity_in_model_organisms,1999,Aging,56945429,0,11,62,8.0,0.6533251678234258,0.1935483870967742,0.0,0.0,0.14444489220369658,-0.006147739374576439,0.661290322580645,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1879890282,Interorganelle Signaling Is a Determinant of Longevity in Saccharomyces cerevisiae,genetics_aging_and_longevity_in_model_organisms,1999,Aging,56945429,0,13,13,3.0,0.6870920273769716,0.23076923076923078,0.3333333333333333,0.002228971925941672,0.19362934136653567,0.03651903651903651,0.6213017751479291,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1965947775,Insulin Stimulates Phosphorylation of the Forkhead Transcription Factor FKHR on Serine 253 through a Wortmannin-sensitive Pathway,genetics_aging_and_longevity_in_model_organisms,1999,Molecular Biology,61440950,0,6,9,4.0,0.9649629230044278,1.0,0.0,0.02946143741790207,0.35686714873036746,0.5205479452054794,0.3333333333333333,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2026559965,Forkhead transcription factors: new insights into protein kinase B (c-akt) signaling,genetics_aging_and_longevity_in_model_organisms,1999,Molecular Biology,56996646,0,7,5,2.0,0.5004024235361879,1.0,0.0,0.03407118055555553,0.9999999999999998,0.5208333333333334,0.6800000000000002,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2071816222,Elimination of Replication Block Protein Fob1 Extends the Life Span of Yeast Mother Cells,genetics_aging_and_longevity_in_model_organisms,1999,Aging,56945429,0,8,8,3.0,0.7356219397557947,0.25,0.0,0.0,0.06597144518099801,0.12982456140350876,0.59375,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2075026875,Molecular Biology of Aging,genetics_aging_and_longevity_in_model_organisms,1999,Aging,56945429,0,13,5,3.0,0.9502705392302345,0.4,0.0,0.0,0.26336782218659577,0.05576036866359447,0.44000000000000006,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2076262819,Phosphorylation of Serine 256 by Protein Kinase B Disrupts Transactivation by FKHR and Mediates Effects of Insulin on Insulin-like Growth Factor-binding Protein-1 Promoter Activity through a Conserved Insulin Response Sequence,genetics_aging_and_longevity_in_model_organisms,1999,Molecular Biology,61475408,0,6,11,7.0,1.5941666991120167,0.7272727272727273,0.0,0.0,0.43373406045195523,0.49090909090909096,0.19008264462809915,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2103002807,AKT/PKB and Other D3 Phosphoinositide-Regulated Kinases: Kinase Activation by Phosphoinositide-Dependent Phosphorylation,genetics_aging_and_longevity_in_model_organisms,1999,Molecular Biology,56996646,0,6,1,1.0,-1.000088900581841e-12,1.0,0.3333333333333333,0.0,1.0,0.3125,1.0,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2129849137,Genetic and environmental conditions that increase longevity in <i>Caenorhabditis elegans</i> decrease metabolic rate,genetics_aging_and_longevity_in_model_organisms,1999,Aging,56945429,0,7,12,2.0,0.2868359830541607,0.08333333333333333,0.0,0.0008000000000000669,0.04297386768136875,0.04,0.8472222222222221,1.0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2144005841,A PDK1 homolog is necessary and sufficient to transduce AGE-1 PI3 kinase signals that regulate diapause in Caenorhabditis elegans,genetics_aging_and_longevity_in_model_organisms,1999,Aging,56945429,0,9,33,5.0,0.6037479613444845,0.21212121212121213,0.0,0.004599575543834417,0.11515907118407159,0.12011173184357542,0.6345270890725436,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1480466711,The Beginning of the End: IκB Kinase (IKK) and NF-κB Activation,ubiquitin_and_proteasome_pathways,1999,Cancer Research,35751991,0,12,0,0.0,0.0,0.0,0.0,0.022820783965683815,0.0,-0.0007501875468867159,0.0,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1549203021,Degradation of the cyclin-dependent-kinase inhibitor p27Kip1 is instigated by Jab1,ubiquitin_and_proteasome_pathways,1999,Oncology,33503771,0,5,6,2.0,0.6365141682928128,0.6666666666666666,0.0,0.0,0.052168417727057506,-0.05217391304347829,0.5555555555555556,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1880398352,Muscle Protein Breakdown and the Critical Role of the Ubiquitin-Proteasome Pathway in Normal and Disease States,ubiquitin_and_proteasome_pathways,1999,Molecular Biology,35665531,0,13,13,4.0,0.5359610497060694,0.6923076923076923,0.047619047619047616,0.0,0.5999129480535754,-0.08048289738430581,0.39644970414201175,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1958512987,The SCFbeta -TRCP-ubiquitin ligase complex associates specifically with phosphorylated destruction motifs in Ikappa Balpha and beta -catenin and stimulates Ikappa Balpha ubiquitination in vitro,ubiquitin_and_proteasome_pathways,1999,Molecular Biology,35665531,0,13,16,4.0,0.7774621319079289,0.4375,0.0,0.0,0.1846466642581627,-0.050000000000000044,0.3984375,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1985476964,"A ubiquitin ligase complex essential for the NF-kappa B, Wnt/Wingless, and Hedgehog signaling pathways",ubiquitin_and_proteasome_pathways,1999,Molecular Biology,35665531,0,12,8,3.0,0.9743147528663494,0.5,0.0,0.09835737179487179,0.21947281089455306,0.08333333333333331,0.40625,1.0
ubiquitin_and_proteasome_pathways::https://openalex.org/W1991868611,The IKKβ Subunit of IκB Kinase (IKK) is Essential for Nuclear Factor κB Activation and Prevention of Apoptosis,ubiquitin_and_proteasome_pathways,1999,Cancer Research,35751991,0,5,8,3.0,0.7356219397557947,0.25,0.0,0.0,0.22558183280336622,-0.12087912087912084,0.59375,1.0
