paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,n_future_citers,n_controls,control_tier,community_reach,community_reach_z,community_reach_z_raw,community_reach_z_clipped,community_reach_control_median,community_reach_control_mad,community_reach_control_robust_scale,community_reach_scale_used,community_reach_scale_floor_used,field_entropy,field_entropy_z,field_entropy_z_raw,field_entropy_z_clipped,field_entropy_control_median,field_entropy_control_mad,field_entropy_control_robust_scale,field_entropy_scale_used,field_entropy_scale_floor_used,cross_community_adoption,cross_community_adoption_z,cross_community_adoption_z_raw,cross_community_adoption_z_clipped,cross_community_adoption_control_median,cross_community_adoption_control_mad,cross_community_adoption_control_robust_scale,cross_community_adoption_scale_used,cross_community_adoption_scale_floor_used,path_shortening,path_shortening_z,path_shortening_z_raw,path_shortening_z_clipped,path_shortening_control_median,path_shortening_control_mad,path_shortening_control_robust_scale,path_shortening_scale_used,path_shortening_scale_floor_used,modularity_shock,modularity_shock_z,modularity_shock_z_raw,modularity_shock_z_clipped,modularity_shock_control_median,modularity_shock_control_mad,modularity_shock_control_robust_scale,modularity_shock_scale_used,modularity_shock_scale_floor_used,partition_change,partition_change_z,partition_change_z_raw,partition_change_z_clipped,partition_change_control_median,partition_change_control_mad,partition_change_control_robust_scale,partition_change_scale_used,partition_change_scale_floor_used,boundary_mixing,boundary_mixing_z,boundary_mixing_z_raw,boundary_mixing_z_clipped,boundary_mixing_control_median,boundary_mixing_control_mad,boundary_mixing_control_robust_scale,boundary_mixing_scale_used,boundary_mixing_scale_floor_used,post_perturbation_concentration,post_perturbation_concentration_z,post_perturbation_concentration_z_raw,post_perturbation_concentration_z_clipped,post_perturbation_concentration_control_median,post_perturbation_concentration_control_mad,post_perturbation_concentration_control_robust_scale,post_perturbation_concentration_scale_used,post_perturbation_concentration_scale_floor_used,hub_formation,hub_formation_z,hub_formation_z_raw,hub_formation_z_clipped,hub_formation_control_median,hub_formation_control_mad,hub_formation_control_robust_scale,hub_formation_scale_used,hub_formation_scale_floor_used,RGPM_breadth_component,RGPM_brokerage_component,RGPM_boundary_component,RGPM_consolidation_component,RGPM_v3_balanced,RGPM_v2,RGPM_simple,RGPM_primary_only,RGPM_structural_residual_tau10,RGPM_structural_residual_raw_tau10,RGPM_popularity_fitted_tau10,RGPM,RGPM_mahalanobis_debug
graphene_2d_materials::https://openalex.org/W2132408931,Functionalized carbon nanotubes and device applications,graphene_2d_materials,2004,Carbon Nanotubes in Composites,100144,0,9,121.0,1,5920,all_non_landmark,1.0,-0.6744907594765952,-0.6744907594765952,0,2.0,1.4826,2.7311744049941473,1.4826,0,-1.000088900581841e-12,-0.6744907594765952,-0.6744907594765952,0,0.2868359830541607,0.42526302847758135,0.559671429301575,0.42526302847758135,0,1.0,3.5829903589743597,3.5829903589743597,0,0.12627039627039627,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0.0,0.0,0.0,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.006920415224913659,0.32211666732043015,0.32211666732043015,0,0.0,0.0,0.021484188578262786,0.021484188578262786,1,0.7394468924503992,3.942217173308937,3.942217173308937,0,0.10803154614560004,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0.11764705882352941,1.181153256346668,1.181153256346668,0,0.0032650276552715555,0.09683928021503653,0.15664798333446378,0.09683928021503653,0,1.0,0.6744907594765952,0.6744907594765952,0,0.6740437586606323,0.4832627234097466,0.4832627234097466,0.4832627234097466,0,1.0,0.0,0.0,0,1.0,0.0,0.0024426947659084764,0.02,1,1.7496511198923133,0.0,2.8759520425479286,0.6744907594765952,1.9435688129809063,1.9435688129809063,1.9435688129809063,1.9435688129809063,0.7597840755735492,0.612271560385439,1.3312972525954674,0.7597840755735492,3.8583465348136907
graphene_2d_materials::https://openalex.org/W2951942370,Fundamental Properties of Single-Wall Carbon Nanotubes,graphene_2d_materials,2004,Carbon Nanotubes in Composites,100144,0,7,156.0,7,5920,all_non_landmark,3.0,0.6744907594765952,0.6744907594765952,0,2.0,1.4826,2.7311744049941473,1.4826,0,0.796311640170813,1.1980248058255796,1.1980248058255796,0,0.2868359830541607,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0.8571428571428571,2.997161787545788,2.997161787545788,0,0.12627039627039627,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0.0,0.0,0.0,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.0,0.0,0.0,0,0.0,0.0,0.021484188578262786,0.021484188578262786,1,0.28985867786738984,1.1352306297939243,1.1352306297939243,0,0.10803154614560004,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0.0,-0.03421864882112538,-0.03421864882112538,0,0.003313542358958678,0.09683440092213735,0.15664798333446378,0.09683440092213735,0,0.5510204081632654,-0.2567458526948766,-0.2567458526948766,0,0.6748059709751948,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,1.0,0.0,0.0,0,1.0,0.0,0.0024426947659084764,0.02,1,1.6828374069086798,0.0,0.7943154270548107,0.0,1.074380245497902,1.074380245497902,1.074380245497902,1.074380245497902,0.42729419703103916,-0.3097272724347717,1.3841075179326736,0.42729419703103916,2.1497817416820513
graphene_2d_materials::https://openalex.org/W2952735014,MoS<sub>2</sub> Nanostructures:  Synthesis and Electrochemical Mg<sup>2+</sup> Intercalation,graphene_2d_materials,2004,2D Materials and Applications,100000,0,15,233.0,14,5920,all_non_landmark,8.0,4.0,4.046944556859572,1,2.0,1.4826,2.7311744049941473,1.4826,0,1.9459101490473132,3.9012894488677943,3.9012894488677943,0,0.2868359830541607,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0.9285714285714286,3.290076073260074,3.290076073260074,0,0.12627039627039627,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0.022222222222222223,0.390552380952381,0.390552380952381,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.0,0.0,0.0,0,0.0,0.0,0.021484188578262786,0.021484188578262786,1,0.6569751845268448,3.4273082703323987,3.4273082703323987,0,0.10803154614560004,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,-0.1282051282051282,-1.3582185746685385,-1.3582185746685385,0,0.003313542358958678,0.09683174197215118,0.1563643196671339,0.09683174197215118,0,0.16326530612244897,-1.0609956541156933,-1.0609956541156933,0,0.6748059709751948,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,1.0,0.0,0.0,0,1.0,0.0,0.0024426947659084764,0.02,1,3.806922407729427,0.2761622369799804,2.3980711592425483,0.0,2.602541647722927,2.602541647722927,2.602541647722927,2.602541647722927,0.9252699055330634,1.229955953107868,1.3725856946150587,0.9252699055330634,3.948733377705187
ipsc_reprogramming::https://openalex.org/W145559274,Differentiating Embryonic Stem Cells into Embryoid Bodies,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,200414,0,34,115.0,9,134,field_year_refbin,3.0,0.0,0.0,0,3.0,2.9652,3.004291845493563,2.9652,0,0.6837389058457535,0.28305004783657595,0.28305004783657595,0,0.550757785925594,0.4698148646734677,0.4969864821556818,0.4698148646734677,0,0.2222222222222222,0.2936558408605585,0.2936558408605585,0,0.16666666666666666,0.15134874999999998,0.16387046429964888,0.18918593749999996,1,0.18095238095238095,0.3120093309143433,0.3120093309143433,0,0.1,0.14826,0.14826,0.259455,1,0.016146039817675196,1.1578098679181232,1.1578098679181232,0,0.001949918978574632,0.0028909498776347495,0.012261184873667418,0.012261184873667418,1,0.38306580367988813,3.032982028649025,3.032982028649025,0,0.14468191825644328,0.07859719680885406,0.10311234914061135,0.07859719680885406,0,-0.0810591293047433,-2.3346456610100934,-2.3346456610100934,0,0.002401583469425664,0.03574877085975409,0.05188169080899195,0.03574877085975409,0,0.6296296296296298,-0.29017432784328173,-0.29017432784328173,0,0.6967013888888889,0.2311429813856016,0.2331310155674632,0.2311429813856016,0,1.0,0.0,0.0,0,1.0,0.0,4.795433081635548e-18,0.02,1,0.2205213043705255,0.22062391368300965,2.1342364557069913,0.0,1.2452937813810343,1.2452937813810343,1.2452937813810343,1.2452937813810343,0.6577260458839406,0.3019683432592287,0.9433254381218056,0.6577260458839406,2.964715089840537
ipsc_reprogramming::https://openalex.org/W1484889170,Hand-made cloning approach: potentials and limitations,ipsc_reprogramming,2004,Reproductive Biology and Fertility,200449,0,10,63.0,1,5920,all_non_landmark,1.0,-0.6744907594765952,-0.6744907594765952,0,2.0,1.4826,2.7311744049941473,1.4826,0,-1.000088900581841e-12,-0.6744907594765952,-0.6744907594765952,0,0.2868359830541607,0.42526302847758135,0.559671429301575,0.42526302847758135,0,1.0,3.5829903589743597,3.5829903589743597,0,0.12627039627039627,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0.0,0.0,0.0,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.0,0.0,0.0,0,0.0,0.0,0.021484188578262786,0.021484188578262786,1,0.6099865470109875,3.1339365383188067,3.1339365383188067,0,0.10803154614560004,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0.17934782608695654,1.818299331022331,1.818299331022331,0,0.0032650276552715555,0.09683928021503653,0.15664798333446378,0.09683928021503653,0,1.0,0.6744907594765952,0.6744907594765952,0,0.6740437586606323,0.4832627234097466,0.4832627234097466,0.4832627234097466,0,1.0,0.0,0.0,0,1.0,0.0,0.0024426947659084764,0.02,1,1.7496511198923133,0.0,2.523728839148329,0.6744907594765952,1.7729905334292677,1.7729905334292677,1.7729905334292677,1.7729905334292677,0.8191632928475033,0.7831502965895499,0.9898402368397178,0.8191632928475033,3.601197244411277
ipsc_reprogramming::https://openalex.org/W1499034239,VIP and PACAP induce selective neuronal differentiation of mouse embryonic stem cells,ipsc_reprogramming,2004,Neuropeptides and Animal Physiology,200356,0,6,84.0,0,5920,all_non_landmark,0.0,-1.3489815189531904,-1.3489815189531904,0,2.0,1.4826,2.7311744049941473,1.4826,0,0.0,-0.6744907594742435,-0.6744907594742435,0,0.2868359830541607,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0.0,-0.519627192488263,-0.519627192488263,0,0.12671361502347417,0.18786560563380278,0.39016777214202103,0.24385485758876313,1,0.0,0.0,0.0,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.017361111111111147,0.8080878199271032,0.8080878199271032,0,0.0,0.0,0.021484188578262786,0.021484188578262786,1,0.0,-0.6744907594765952,-0.6744907594765952,0,0.10803154614560004,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0.16666666666666663,1.6873487560889904,1.6873487560889904,0,0.0032650276552715555,0.09683928021503653,0.15664798333446378,0.09683928021503653,0,0.0,-1.399627149450774,-1.399627149450774,0,0.6748059709751948,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,1.0,0.0,0.0,0,1.0,0.0,0.0024426947659084764,0.02,1,0.0,0.0,1.1701050164513283,0.0,0.6755604462283058,0.6755604462283058,0.6755604462283058,0.6755604462283058,0.354251012145749,-0.4455508993294788,1.1211113455577846,0.354251012145749,1.515377318363867
ipsc_reprogramming::https://openalex.org/W1530324520,Mechanism of spontaneous excitability in human embryonic stem cell derived cardiomyocytes,ipsc_reprogramming,2004,Neuroscience and Neural Engineering,200357,0,13,284.0,36,5920,all_non_landmark,3.0,0.6744907594765952,0.6744907594765952,0,2.0,1.4826,2.7311744049941473,1.4826,0,0.7777899315529315,1.1544712698311899,1.1544712698311899,0,0.2868359830541607,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0.8333333333333334,2.899523692307693,2.899523692307693,0,0.12627039627039627,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0.0,0.0,0.0,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.0,0.0,0.0,0,0.0,0.0,0.021484188578262786,0.021484188578262786,1,0.04112920902512425,-0.41770214150532914,-0.41770214150532914,0,0.10803154614560004,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0.07886178861788617,0.7806414999651814,0.7806414999651814,0,0.0032650276552715555,0.09683928021503653,0.15664798333446378,0.09683928021503653,0,0.5617283950617284,-0.23453622530021467,-0.23453622530021467,0,0.6748059709751948,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,0.9999999999999999,-5.551115123125783e-15,-5.551115123125783e-15,0,1.0,0.0,0.0024426947659084764,0.02,1,1.630569943581442,0.0,0.5363701350373896,0.0,0.9910350250573412,0.9910350250573412,0.9910350250573412,0.9910350250573412,0.46373144399460187,-0.23154113555016775,1.222576160607509,0.46373144399460187,2.3929014463146268
ipsc_reprogramming::https://openalex.org/W1532405552,MPSS profiling of human embryonic stem cells,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,200414,0,10,139.0,29,98,field_year_refbin,6.0,1.011736139214893,1.011736139214893,0,3.0,2.9652,2.9652,2.9652,0,0.8327213014463247,0.41793969733314634,0.41793969733314634,0,0.5841998332345466,0.5946347518495658,0.6607892248006526,0.5946347518495658,0,0.20689655172413793,0.12181535699167823,0.12181535699167823,0,0.16927083333333331,0.2471,0.2471,0.308875,1,0.0,0.0,0.0,0,0.0,0.0,0.03901677721420211,0.03413968006242685,1,0.0,0.0,0.0,0,0.0,0.0,0.013270179386172745,0.013270179386172745,1,0.11207773283920854,-0.17496611331378661,-0.17496611331378661,0,0.13215695046946874,0.1147606084970857,0.15688903643840077,0.1147606084970857,0,0.16666666666666666,1.6208692669592597,1.6208692669592597,0,0.0,0.10282548387096774,0.1301621804053094,0.10282548387096774,0,0.6385255648038053,-0.09411749576904078,-0.09411749576904078,0,0.6670486111111111,0.3030578541666668,0.3135792383559689,0.3030578541666668,0,1.0,0.0,0.0,0,1.0,0.0,2.803736533363884e-18,0.02,1,0.6968953023350337,0.0,1.1136813346916217,0.0,0.7584961387854149,0.7584961387854149,0.7584961387854149,0.7584961387854149,0.4090755735492578,-0.3440228566366498,1.1025189954220647,0.4090755735492578,1.2246955357766964
ipsc_reprogramming::https://openalex.org/W1542021133,Attempts towards derivation and establishment of bovine embryonic stem cell-like cultures,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,200414,0,34,58.0,2,134,field_year_refbin,1.0,-0.6744907594765952,-0.6744907594765952,0,3.0,2.9652,3.004291845493563,2.9652,0,-1.000088900581841e-12,-1.2110280649309362,-1.2110280649309362,0,0.5596255463949147,0.46210782607076056,0.4681624270968216,0.46210782607076056,0,0.0,-0.9261664159977128,-0.9261664159977128,0,0.16666666666666666,0.14396260869565217,0.16387046429964888,0.1799532608695652,1,0.13333333333333333,0.12847443037649428,0.12847443037649428,0,0.1,0.14826,0.14826,0.259455,1,0.0037233126721763514,0.14463477321921198,0.14463477321921198,0,0.001949918978574632,0.0028909498776347495,0.012261184873667418,0.012261184873667418,1,0.12899608143630625,-0.2116784005179769,-0.2116784005179769,0,0.14565485412483142,0.07869850040325874,0.1054071757456797,0.07869850040325874,0,-0.030303030303030276,-0.9148458250707227,-0.9148458250707227,0,0.002401583469425664,0.03574877085975409,0.05408772296130134,0.03574877085975409,0,1.0,1.3746109114081855,1.3746109114081855,0,0.6920898437499999,0.2239980446063601,0.2331310155674632,0.2239980446063601,0,1.0,0.0,0.0,0,1.0,0.0,4.795433081635548e-18,0.02,1,0.0,0.09084514092829808,0.028318668682711125,1.3746109114081855,0.05493871320615213,0.05493871320615213,0.05493871320615213,0.05493871320615213,0.173582995951417,-0.7672463755421612,0.8221850887483134,0.173582995951417,1.1087210823893083
ipsc_reprogramming::https://openalex.org/W1561398560,Human embryonic stem cells: A potential source for cellular therapy,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,200414,0,43,140.0,1,134,field_year_refbin,1.0,-0.6744907594765952,-0.6744907594765952,0,3.0,2.9652,3.004291845493563,2.9652,0,-1.000088900581841e-12,-1.2110280649309362,-1.2110280649309362,0,0.5596255463949147,0.46210782607076056,0.4681624270968216,0.46210782607076056,0,0.0,-0.9261664159977128,-0.9261664159977128,0,0.16666666666666666,0.14396260869565217,0.16387046429964888,0.1799532608695652,1,0.2777777777777778,0.6851969620079698,0.6851969620079698,0,0.1,0.14826,0.14826,0.259455,1,0.004189696470969095,0.1826721899614036,0.1826721899614036,0,0.001949918978574632,0.0028909498776347495,0.012261184873667418,0.012261184873667418,1,0.15592931415861694,0.14090657508483373,0.14090657508483373,0,0.14468191825644328,0.0798216541378718,0.1054071757456797,0.0798216541378718,0,5.7446502944147326e-05,-0.06418199280513294,-0.06418199280513294,0,0.002401583469425664,0.036523281126510064,0.05408772296130134,0.036523281126510064,0,1.0,1.3746109114081855,1.3746109114081855,0,0.6920898437499999,0.2239980446063601,0.2331310155674632,0.2239980446063601,0,1.0,0.0,0.0,0,1.0,0.0,4.795433081635548e-18,0.02,1,0.0,0.4845074182842566,0.10487866309773726,1.3746109114081855,0.28620911489424666,0.28620911489424666,0.28620911489424666,0.28620911489424666,0.20951417004048584,-0.7051848976826525,0.9913940125768991,0.20951417004048584,1.2729381157958073
ipsc_reprogramming::https://openalex.org/W1580549116,Expression of the liver‐specific gene Cyp7a1 reveals hepatic differentiation in embryoid bodies derived from mouse embryonic stem cells,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,200414,0,10,104.0,10,98,field_year_refbin,3.0,0.0,0.0,0,3.0,2.9652,2.9652,2.9652,0,0.8979457248537798,0.5276279104834533,0.5276279104834533,0,0.5841998332345466,0.5946347518495658,0.6426075808295819,0.5946347518495658,0,0.4,0.7588556354238266,0.7588556354238266,0,0.16927083333333331,0.2432390625,0.2432390625,0.304048828125,1,0.3333333333333333,4.0,10.100492610837442,1,0.0,0.0,0.03771621797372869,0.0330016907270126,1,0.0,0.0,0.0,0,0.0,0.0,0.013270179386172745,0.013270179386172745,1,0.1480846798841975,0.18753806235182277,0.18753806235182277,0,0.12580373014195853,0.1188076141068352,0.15688903643840077,0.1188076141068352,0,-0.053921568627450955,-0.49781447280882823,-0.49781447280882823,0,0.0,0.10831659498207885,0.1301621804053094,0.10831659498207885,0,0.45999999999999996,-0.6981406698071404,-0.6981406698071404,0,0.6670486111111111,0.2965714791666668,0.3124819650288251,0.2965714791666668,0,1.0,0.0,0.0,0,1.0,0.0,2.803736533363884e-18,0.02,1,0.4846072604378563,2.8284271247461903,0.13121948278744117,0.0,1.6585196963489348,1.6585196963489348,1.6585196963489348,1.6585196963489348,0.7540485829959515,0.5972441585199753,1.0612755378289596,0.7540485829959515,3.385009310518335
ipsc_reprogramming::https://openalex.org/W1590924593,Comparison of neurosphere cells with cumulus cells after fusion with embryonic stem cells: reprogramming potential,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,200414,0,15,32.0,3,141,field_year_refbin,2.0,-0.3372453797382976,-0.3372453797382976,0,3.0,2.9652,3.9016777214202105,2.9652,0,0.6365141682928128,0.20452866013846394,0.20452866013846394,0,0.5359610497060694,0.4916333902479483,0.4916333902479483,0.4916333902479483,0,0.3333333333333333,1.06758107306403,1.06758107306403,0,0.14285714285714285,0.14273478260869565,0.15300696946745923,0.17841847826086957,1,0.0,0.0,0.0,0,0.0,0.0,0.07803355442840422,0.0682793601248537,1,0.0008503401360545149,0.05583121655539751,0.05583121655539751,0,0.0,0.0,0.015230550013374334,0.015230550013374334,1,0.21610499467907765,0.8055658020558282,0.8055658020558282,0,0.1378233083875746,0.09717602968215115,0.10115999356771571,0.09717602968215115,0,0.047619047619047616,0.533143335393853,0.533143335393853,0,-0.0032012805122048765,0.09532207336646085,0.10209882673792155,0.09532207336646085,0,0.5555555555555556,-0.6729384217102513,-0.6729384217102513,0,0.7222222222222223,0.24767001153402532,0.24813879097475425,0.24767001153402532,0,1.0,0.0,0.0,0,1.0,0.0,2.3374411325008917e-18,0.02,1,0.5351933346976505,0.0,0.672316498866328,0.0,0.49613216658220843,0.49613216658220843,0.49613216658220843,0.49613216658220843,0.4367408906882591,-0.28989321049340105,0.7860253770756095,0.4367408906882591,0.9488779884962207
ipsc_reprogramming::https://openalex.org/W1591789003,Cellular lifespan and senescence signaling in embryonic stem cells,ipsc_reprogramming,2004,"Telomeres, Telomerase, and Senescence",200504,0,15,103.0,8,5920,all_non_landmark,1.0,-0.6744907594765952,-0.6744907594765952,0,2.0,1.4826,2.7311744049941473,1.4826,0,-1.000088900581841e-12,-0.6744907594765952,-0.6744907594765952,0,0.2868359830541607,0.42526302847758135,0.559671429301575,0.42526302847758135,0,1.0,3.5829903589743597,3.5829903589743597,0,0.12627039627039627,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0.4,4.0,7.029942857142858,1,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.06767760815263597,3.153451385963431,3.153451385963431,0,0.0,0.0,0.021461440139486837,0.021461440139486837,1,0.23645279766002797,0.8017930924561631,0.8017930924561631,0,0.10803154614560004,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0.29389880952380953,3.0011972540808953,3.0011972540808953,0,0.0032650276552715555,0.09683928021503653,0.15658824843049315,0.09683928021503653,0,1.0,0.6744907594765952,0.6744907594765952,0,0.6740437586606323,0.4832627234097466,0.4832627234097466,0.4832627234097466,0,1.0,0.0,0.0,0,1.0,0.0,0.0024426947659084764,0.02,1,1.7496511198923133,2.8284271247461903,2.2244466914274312,0.6744907594765952,2.3100824028839946,2.3100824028839946,2.3100824028839946,2.3100824028839946,0.9350539811066126,1.2924827867078512,1.0175996161761434,0.9350539811066126,4.7974978620496875
ipsc_reprogramming::https://openalex.org/W1603639817,Propagation and Maintenance of Undifferentiated Human Embryonic Stem Cells,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,200414,0,43,56.0,5,134,field_year_refbin,4.0,0.3372453797382976,0.3372453797382976,0,3.0,2.9652,3.004291845493563,2.9652,0,1.3321790402061222,1.663675380775294,1.663675380775294,0,0.550757785925594,0.4696957491288811,0.4969864821556818,0.4696957491288811,0,0.6,2.4080326815940536,2.4080326815940536,0,0.16666666666666666,0.14396260869565217,0.15426633452384528,0.1799532608695652,1,0.13333333333333333,0.12847443037649428,0.12847443037649428,0,0.1,0.14826,0.14826,0.259455,1,0.0028522098436457328,0.07358920645662023,0.07358920645662023,0,0.001949918978574632,0.0028909498776347495,0.012261184873667418,0.012261184873667418,1,0.43186499742557893,3.653859053873842,3.653859053873842,0,0.14468191825644328,0.07859719680885406,0.10311234914061135,0.07859719680885406,0,0.02470343260979302,0.6404192358608012,0.6404192358608012,0,0.0010010876824996101,0.037010669886319986,0.05408772296130134,0.037010669886319986,0,0.28,-1.8977685005715432,-1.8977685005715432,0,0.6967013888888889,0.21957440476190462,0.22849385675400863,0.21957440476190462,0,1.0,0.0,0.0,0,1.0,0.0,4.795433081635548e-18,0.02,1,1.5489068545357014,0.09084514092829808,2.594218575333077,0.0,1.7452158701491287,1.7452158701491287,1.7452158701491287,1.7452158701491287,0.8728070175438597,0.9730303068074527,0.772185563341676,0.8728070175438597,2.861423933731478
ipsc_reprogramming::https://openalex.org/W1831659477,FEEDER CELL DENSITY—A KEY PARAMETER IN HUMAN EMBRYONIC STEM CELL CULTURE,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,200414,0,9,29.0,2,98,field_year_refbin,1.0,-0.6744907594765952,-0.6744907594765952,0,3.0,2.9652,2.9652,2.9652,0,-1.000088900581841e-12,-1.0888522479736178,-1.0888522479736178,0,0.5985888225810354,0.5497429276525119,0.6607892248006526,0.5497429276525119,0,0.0,-0.597995572166544,-0.597995572166544,0,0.1752232142857143,0.23441406249999994,0.2426841752267994,0.2930175781249999,1,0.0,0.0,0.0,0,0.0,0.0,0.03901677721420211,0.03413968006242685,1,0.0,0.0,0.0,0,0.0,0.0,0.013270179386172745,0.013270179386172745,1,0.0,-1.1618098539361847,-1.1618098539361847,0,0.13215695046946874,0.113750929226262,0.15688903643840077,0.113750929226262,0,0.0,0.0,0.0,0,0.0,0.10831659498207885,0.1301621804053094,0.10831659498207885,0,1.0,1.201811008911539,1.201811008911539,0,0.6586111111111113,0.28406204166666704,0.31044201061632953,0.28406204166666704,0,1.0,0.0,0.0,0,1.0,0.0,2.803736533363884e-18,0.02,1,0.0,0.0,0.0,1.201811008911539,0.0,0.0,0.0,0.0,0.13984480431848853,-0.8288923065007586,0.8288923065007586,0.13984480431848853,1.077996697315289
ipsc_reprogramming::https://openalex.org/W186525053,Generation of transgenic livestock by somatic cell nuclear transfer,ipsc_reprogramming,2004,Animal Genetics and Reproduction,200032,0,7,13.0,0,5920,all_non_landmark,0.0,-1.3489815189531904,-1.3489815189531904,0,2.0,1.4826,2.7311744049941473,1.4826,0,0.0,-0.6744907594742435,-0.6744907594742435,0,0.2868359830541607,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0.0,-0.519627192488263,-0.519627192488263,0,0.12671361502347417,0.18786560563380278,0.39016777214202103,0.24385485758876313,1,0.0,0.0,0.0,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.005972222222222184,0.2779822100549212,0.2779822100549212,0,0.0,0.0,0.021484188578262786,0.021484188578262786,1,0.0,-0.6744907594765952,-0.6744907594765952,0,0.10803154614560004,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0.2666666666666666,2.719987575563329,2.719987575563329,0,0.0032650276552715555,0.09683928021503653,0.15664798333446378,0.09683928021503653,0,0.0,-1.399627149450774,-1.399627149450774,0,0.6748059709751948,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,1.0,0.0,0.0,0,1.0,0.0,0.0024426947659084764,0.02,1,0.0,0.0,1.8696657380818564,0.0,1.0794520171761801,1.0794520171761801,1.0794520171761801,1.0794520171761801,0.6766194331983806,0.3652705825005801,0.7141814346756,0.6766194331983806,1.9877447401513315
ipsc_reprogramming::https://openalex.org/W1963623964,Enhancement of Oligodendrocyte Differentiation from Murine Embryonic Stem Cells by an Activator of gp130 Signaling,ipsc_reprogramming,2004,Neurogenesis and neuroplasticity mechanisms,200350,0,11,27.0,0,5920,all_non_landmark,0.0,-1.3489815189531904,-1.3489815189531904,0,2.0,1.4826,2.7311744049941473,1.4826,0,0.0,-0.6744907594742435,-0.6744907594742435,0,0.2868359830541607,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0.0,-0.519627192488263,-0.519627192488263,0,0.12671361502347417,0.18786560563380278,0.39016777214202103,0.24385485758876313,1,0.3333333333333333,4.0,5.8582857142857145,1,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.014975643027864277,0.6970541602402566,0.6970541602402566,0,0.0,0.0,0.021484188578262786,0.021484188578262786,1,0.0,-0.6744907594765952,-0.6744907594765952,0,0.10803154614560004,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0.14035087719298245,1.4156016983325859,1.4156016983325859,0,0.0032650276552715555,0.09683928021503653,0.15664798333446378,0.09683928021503653,0,0.0,-1.399627149450774,-1.399627149450774,0,0.6748059709751948,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,1.0,0.0,0.0,0,1.0,0.0,0.0024426947659084764,0.02,1,0.0,2.8284271247461903,0.9821728173381751,0.0,1.728647201630802,1.728647201630802,1.728647201630802,1.728647201630802,0.8567813765182186,0.9139298359208171,0.814717365709985,0.8567813765182186,3.7010284250958674
