paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,n_future_citers,community_reach,field_entropy,cross_community_adoption,path_shortening,modularity_shock,partition_change,boundary_mixing,post_perturbation_concentration,hub_formation
https://openalex.org/W2065448116,Fully renormalized kinetic theory. III. Density fluctuations,theoretical_and_computational_physics,1974,Statistical and Nonlinear Physics,31867494,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2620320855614974,0.0,1.0
https://openalex.org/W2071880442,Wilson theory for 2-dimensional Ising spin systems,theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,9,23,5.0,0.5598343259189019,0.17391304347826086,0.0,0.0,0.14334173635459688,-0.039832285115303984,0.6899810964083176,1.0
https://openalex.org/W2086784096,Scaling variables and dimensions,theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://openalex.org/W2093756830,Renormalization-group calculations of exponents for critical points of higher order,theoretical_and_computational_physics,1974,Condensed Matter Physics,21033133,0,5,5,2.0,-1.000088900581841e-12,0.2,0.0,0.0,0.310340304776024,-0.13888888888888884,0.6800000000000002,1.0
https://openalex.org/W1964473349,Renormalization-Group Approach to Percolation Problems,theoretical_and_computational_physics,1975,Condensed Matter Physics,21033133,0,5,14,2.0,0.2573186405418316,0.07142857142857142,0.0,0.003715814506539647,0.03666866736525017,0.08620689655172414,0.8673469387755102,1.0
https://openalex.org/W1967229646,Renormalization-group calculation for the equation of state of an Ising ferromagnet,theoretical_and_computational_physics,1975,Condensed Matter Physics,21033133,0,7,9,2.0,0.3488320958410319,0.1111111111111111,0.0,0.0031163434903047358,0.057914261762502306,0.07894736842105263,0.8024691358024691,1.0
https://openalex.org/W1987169841,"Critical phenomena in semi-infinite systems. I.<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>ε</mml:mi></mml:math>expansion for positive extrapolation length",theoretical_and_computational_physics,1975,Condensed Matter Physics,21033133,0,5,9,2.0,0.3488320958410319,0.1111111111111111,0.0,0.0,0.057914261762502306,0.15555555555555556,0.8024691358024691,1.0
https://openalex.org/W1989993687,"Critical properties of random-spin models from the<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>ε</mml:mi></mml:math>expansion",theoretical_and_computational_physics,1975,Condensed Matter Physics,21033133,0,11,11,2.0,0.3046360973472382,0.09090909090909091,0.0,0.0,0.09090909090909091,-0.01882352941176471,0.8347107438016528,1.0
https://openalex.org/W1993581736,Exact renormalization group exhibiting tricritical fixed point for a spin-one Ising model in one dimension,theoretical_and_computational_physics,1975,Condensed Matter Physics,21033133,0,5,2,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.23645279766002797,-0.2666666666666666,1.0,1.0
https://openalex.org/W2011853676,Gradient properties of the renormalisation group equations in multicomponent systems,theoretical_and_computational_physics,1975,Condensed Matter Physics,33504428,0,9,2,1.0,-1.000088900581841e-12,1.0,0.0,0.009840988737092798,0.12115608152133564,0.158008658008658,1.0,1.0
https://openalex.org/W2013430102,Soluble renormalization groups and scaling fields for low-dimensional Ising systems,theoretical_and_computational_physics,1975,Condensed Matter Physics,21033133,0,16,20,3.0,0.5181862130472128,0.15,0.0,0.003281449055700306,0.16905510706383994,-0.05256648113790974,0.7349999999999999,1.0
https://openalex.org/W2013592291,Renormalization-group approach to a Bose system,theoretical_and_computational_physics,1975,"Atomic and Molecular Physics, and Optics",47168628,0,8,0,0.0,0.0,0.0,0.0,0.030489809335963392,0.0,0.2564102564102564,0.0,1.0
https://openalex.org/W2021853744,A new renormalization group transformation for ising spin systems,theoretical_and_computational_physics,1975,"Atomic and Molecular Physics, and Optics",3352308,0,9,2,1.0,-1.000088900581841e-12,1.0,0.0,0.019709994899030817,0.12115608152133564,0.12318840579710144,1.0,1.0
https://openalex.org/W2027477815,"Renormalization-group calculation of the critical-point exponent<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>η</mml:mi></mml:math>for a critical point of arbitrary order",theoretical_and_computational_physics,1975,Condensed Matter Physics,33504428,0,5,3,1.0,-1.000088900581841e-12,1.0,0.0,0.0,0.23645279766002797,-0.0461538461538461,1.0,1.0
https://openalex.org/W2035248948,Finite-lattice approximations to renormalization groups,theoretical_and_computational_physics,1975,Condensed Matter Physics,21033133,0,6,7,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0888056394794565,-0.09178743961352656,1.0,1.0
https://openalex.org/W2087798560,Crossover scaling functions and renormalization-group trajectory integrals,theoretical_and_computational_physics,1975,Condensed Matter Physics,21033133,0,13,7,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.12627201136140492,-0.18181818181818182,1.0,1.0
https://openalex.org/W1601156856,Blume-Emery-Griffiths-Potts model in two dimensions: Phase diagram and critical properties from a position-space renormalization group,theoretical_and_computational_physics,1976,Condensed Matter Physics,21033133,0,21,9,1.0,-1.000088900581841e-12,0.0,0.0,0.001375891584690361,0.10248306354174969,-0.09947299077733862,1.0,1.0
https://openalex.org/W1982488265,Welfare inequalities and Rawlsian axiomatics,economic_theory_and_institutions,1976,Sociology and Political Science,68274901,0,7,4,2.0,-1.000088900581841e-12,1.0,0.3,0.0,0.4427358919317658,-0.09956709956709953,0.625,1.0
https://openalex.org/W1992764418,Equations of state and renormalization-group recursion relations,theoretical_and_computational_physics,1976,Condensed Matter Physics,21033133,0,17,8,3.0,0.7356219397557947,0.25,0.0,0.0,0.24269855502949692,-0.03821790540540543,0.59375,1.0
https://openalex.org/W2073857450,Renormalization group approach for percolation conductivity,theoretical_and_computational_physics,1976,Condensed Matter Physics,21033133,0,5,2,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
https://openalex.org/W2082401695,Critical properties of two tensor models with application to the percolation problem,theoretical_and_computational_physics,1976,Condensed Matter Physics,21033133,0,15,7,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.10803154614560004,-0.08806670140698278,1.0,1.0
https://openalex.org/W1553411189,Utility vs equity,economic_theory_and_institutions,1977,Economics and Econometrics,87587629,0,5,6,3.0,1.0114042647043517,1.0,0.0,0.0,0.6979078010016793,-0.08823529411764708,0.3888888888888889,1.0
https://openalex.org/W1971269361,Ising model with magnetic field and the lattice gas,theoretical_and_computational_physics,1977,Condensed Matter Physics,21033133,0,8,2,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
https://openalex.org/W1971728827,Renormalization group and critical localization,theoretical_and_computational_physics,1977,Condensed Matter Physics,21033133,0,5,1,1.0,-1.000088900581841e-12,1.0,0.0,0.001913265306122458,1.0,0.07142857142857145,1.0,1.0
https://openalex.org/W1983185741,An introduction to the fundamentals of the renormalization group in critical phenomena,theoretical_and_computational_physics,1977,Condensed Matter Physics,21033133,0,29,1,1.0,-1.000088900581841e-12,0.0,0.0,0.0007438578115286261,0.09208215145099628,-0.024830220713073003,1.0,1.0
https://openalex.org/W1987496341,Manipulation of social decision functions,economic_theory_and_institutions,1977,Economics and Econometrics,18891264,0,5,2,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.23645279766002797,-0.4736842105263158,1.0,1.0
https://openalex.org/W1987998823,Dual interpersonal comparisons of utility and the welfare economics of income distribution,economic_theory_and_institutions,1977,Economics and Econometrics,87587629,0,5,5,4.0,1.0549201679831441,1.0,0.16666666666666666,0.049638395792241934,0.4,0.14102564102564108,0.28,1.0
https://openalex.org/W1993629007,Critical properties of Dyson's hierarchical model,theoretical_and_computational_physics,1977,Condensed Matter Physics,21033133,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05701754385964919,0.0,1.0
https://openalex.org/W2024396226,Renormalization group structure for translationally invariant ferromagnets,theoretical_and_computational_physics,1977,Condensed Matter Physics,21033133,0,8,3,2.0,-1.000088900581841e-12,0.3333333333333333,0.0,0.0,0.045625646817417244,0.0,0.5555555555555556,1.0
https://openalex.org/W2038758925,Large-distance and long-time properties of a randomly stirred fluid,theoretical_and_computational_physics,1977,"Atomic and Molecular Physics, and Optics",47168628,0,5,7,2.0,0.5982695885832573,1.0,0.0,0.0,0.34644600920142127,0.15934065934065933,0.5918367346938775,1.0
https://openalex.org/W2039760542,Social Choice Theory: A Re-Examination,economic_theory_and_institutions,1977,Economics and Econometrics,18891264,0,14,15,6.0,1.286872630393016,0.5333333333333333,0.2,0.0,0.44191918478299647,-0.1518026565464895,0.2888888888888888,1.0
https://openalex.org/W3105131462,The application of renormalization group techniques to quarks and strings,theoretical_and_computational_physics,1977,Nuclear and High Energy Physics,56530295,0,11,4,1.0,-1.000088900581841e-12,1.0,0.0,0.02926638917793977,0.0,0.24193548387096775,1.0,1.0
https://openalex.org/W2003723060,The theory of structurally incommensurate systems. I. Disordered-incommensurate phase transitions,theoretical_and_computational_physics,1978,Spectroscopy,31941213,0,8,1,1.0,-1.000088900581841e-12,1.0,0.0,0.04458977407847799,1.0,0.41379310344827586,1.0,1.0
https://openalex.org/W2030784371,Renormalization-group treatment of a Potts lattice gas for krypton adsorbed onto graphite,theoretical_and_computational_physics,1978,Condensed Matter Physics,21033133,0,13,18,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.08155246628987374,-0.1199134199134199,1.0,1.0
https://openalex.org/W2068257996,Leximin and utilitarian rules: A joint characterization,economic_theory_and_institutions,1978,Economics and Econometrics,18891264,0,6,5,3.0,0.5004024235361879,0.4,0.0,0.0,0.2710445115835652,-0.24175824175824168,0.44000000000000006,1.0
https://openalex.org/W2074990987,Exact and approximate differential renormalization-group generators. II. The equation of state,theoretical_and_computational_physics,1978,Condensed Matter Physics,21033133,0,12,2,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.04297386768136875,-0.031746031746031744,1.0,1.0
https://openalex.org/W2079471058,The renormalisation group approach to scaling in physics,theoretical_and_computational_physics,1978,Condensed Matter Physics,21033133,0,52,3,2.0,0.6365141682928128,0.3333333333333333,0.0,0.0007199458457692112,0.2846958321115144,-0.007317489844728742,0.5555555555555556,1.0
https://openalex.org/W2080532382,Recent developments in Reggeon field theory,theoretical_and_computational_physics,1978,"Atomic and Molecular Physics, and Optics",15382039,0,5,1,1.0,-1.000088900581841e-12,1.0,0.0,0.125,0.0,0.5,1.0,1.0
https://openalex.org/W2082089457,Differential Form of Real-Space Renormalization: Exact Results for Two-Dimensional Ising Models,theoretical_and_computational_physics,1978,Condensed Matter Physics,21033133,0,5,2,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.10803154614560004,-0.16541353383458646,1.0,1.0
https://openalex.org/W3020942682,Phase Transitions and Critical Phenomena,theoretical_and_computational_physics,1978,Condensed Matter Physics,21033133,0,10,12,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.39581560200335836,-0.2414035087719299,1.0,1.0
https://openalex.org/W2028879025,Personal Utilities and Public Judgements: Or What's Wrong With Welfare Economics,economic_theory_and_institutions,1979,Economics and Econometrics,18891264,0,11,6,4.0,0.4505612088643047,0.5,0.0,0.0,0.5235082471711346,-0.15476190476190477,0.33333333333333337,1.0
https://openalex.org/W2046680136,Collective rationality and dictatorship: The scope of the arrow theorem,economic_theory_and_institutions,1979,Economics and Econometrics,18891264,0,7,6,2.0,0.4505612088643047,0.16666666666666666,0.0,0.0,0.22949661445809327,-0.17307692307692307,0.7222222222222223,1.0
https://openalex.org/W2055869596,Renormalisation-group calculations of finite systems: order parameter and specific heat for epitaxial ordering,theoretical_and_computational_physics,1979,Condensed Matter Physics,21033133,0,5,16,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.10803154614560004,-0.23166023166023164,1.0,1.0
https://openalex.org/W2058782084,Exact renormalization group equations for the two-dimensional Ising model,theoretical_and_computational_physics,1979,Condensed Matter Physics,21033133,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041379310344827586,0.0,1.0
https://openalex.org/W1595347874,The Welfare Basis of Real Income Comparisons: A Reply,economic_theory_and_institutions,1980,Sociology and Political Science,68274901,0,9,4,3.0,0.6931471805579453,0.5,0.38095238095238093,0.0,0.8392167871825919,0.16666666666666674,0.375,1.0
https://openalex.org/W1982462989,Structural transitions between epitaxially ordered phases in adsorbed submonolayers,theoretical_and_computational_physics,1980,Condensed Matter Physics,21033133,0,7,1,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.07539593734971191,-0.009090909090909094,1.0,1.0
https://openalex.org/W1987867344,Structural phase transitions. II. Static critical behaviour,theoretical_and_computational_physics,1980,Geophysics,3424882,0,18,2,1.0,-1.000088900581841e-12,1.0,0.08333333333333333,0.011824749075719669,0.26866647658950915,0.07545271629778671,1.0,1.0
https://openalex.org/W1994075200,Interpersonal Comparability and Social Choice Theory,economic_theory_and_institutions,1980,Economics and Econometrics,72170456,0,10,7,5.0,1.1537419426970903,1.0,0.0,0.0,0.5376979686748561,0.07532467532467535,0.26530612244897955,1.0
https://openalex.org/W1999907324,The specific heat anomaly in triethylamine–heavy water near the critical solution point,theoretical_and_computational_physics,1980,Condensed Matter Physics,21033133,0,5,1,1.0,-1.000088900581841e-12,1.0,0.0,0.0,1.0,0.07142857142857145,1.0,1.0
https://openalex.org/W2009672408,Possibility Theorems with Interpersonally Comparable Welfare Levels,economic_theory_and_institutions,1980,Economics and Econometrics,18891264,0,6,3,3.0,0.6365141682928128,0.6666666666666666,0.0,0.0,0.5408520829727553,-0.33333333333333337,0.3333333333333333,1.0
https://openalex.org/W2071720991,Scaling theory of the Potts-model multicritical point,theoretical_and_computational_physics,1980,Condensed Matter Physics,21033133,0,6,2,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.19087450462110944,-0.29166666666666663,1.0,1.0
https://openalex.org/W2076872875,Renormalisation group calculations on a mixed-spin system in two dimensions,theoretical_and_computational_physics,1980,Condensed Matter Physics,21033133,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://openalex.org/W3017310200,Percolation theory,theoretical_and_computational_physics,1980,Condensed Matter Physics,21033133,0,5,25,2.0,0.167944147732173,0.04,0.0,0.0,0.020294448000613266,0.027777777777777776,0.9232,1.0
https://openalex.org/W101805843,Inequality measurement,income_poverty_and_inequality,1981,Sociology and Political Science,68274901,0,5,5,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.10803154614560004,-0.07352941176470587,1.0,1.0
https://openalex.org/W1542370521,Finite size scaling analysis of ising model block distribution functions,theoretical_and_computational_physics,1981,Condensed Matter Physics,21033133,0,8,30,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.06550784501721567,-0.12452830188679247,1.0,1.0
https://openalex.org/W1973310922,First order transitions induced by fluctuations in general φ4-theories,theoretical_and_computational_physics,1981,Condensed Matter Physics,21033133,0,6,1,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
https://openalex.org/W1988662426,"Rawls, edgeworth, shapley, nash: Theories of distributive justice re-examined",economic_theory_and_institutions,1981,Strategy and Management,61523788,0,7,3,3.0,0.6365141682928128,1.0,0.0,0.0,0.31515125214952394,-0.05681818181818177,0.3333333333333333,1.0
https://openalex.org/W1991290870,Simple three-state model with infinitely many phases,theoretical_and_computational_physics,1981,Condensed Matter Physics,21033133,0,6,6,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0888056394794565,-0.53125,1.0,1.0
https://openalex.org/W1997120554,Tricritical Universality in Two Dimensions,theoretical_and_computational_physics,1981,Condensed Matter Physics,21033133,0,8,4,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.06550784501721567,-0.05000000000000002,1.0,1.0
https://openalex.org/W2011481463,Generalized gini inequality indices,income_poverty_and_inequality,1981,Sociology and Political Science,68274901,0,6,8,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.45914791702724467,-0.39351851851851855,1.0,1.0
https://openalex.org/W2032293654,"Mean-field theory and<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>ε</mml:mi></mml:math>expansion for Anderson localization",theoretical_and_computational_physics,1981,"Atomic and Molecular Physics, and Optics",98655048,0,8,0,0.0,0.0,0.0,0.0,0.055555555555555566,0.0,0.3333333333333333,0.0,1.0
https://openalex.org/W2033803608,Critical phenomena of fluids: Asymmetric Landau-Ginzburg-Wilson model,theoretical_and_computational_physics,1981,Condensed Matter Physics,21033133,0,8,5,2.0,0.5004024235361879,0.2,0.0,0.0,0.22558183280336616,0.10512820512820512,0.6800000000000002,1.0
https://openalex.org/W2044978291,"A comparative analysis of social choice functions, IV",economic_theory_and_institutions,1981,Economics and Econometrics,18891264,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15555555555555556,0.0,1.0
https://openalex.org/W2058229566,Exactly soluble Ising models on hierarchical lattices,theoretical_and_computational_physics,1981,Condensed Matter Physics,21033133,0,6,10,1.0,-1.000088900581841e-12,0.0,0.0,0.0006377551020407437,0.0888056394794565,0.03571428571428571,1.0,1.0
https://openalex.org/W2078544711,"Utilitarianism, Egalitarianism, and the Timing Effect in Social Choice Problems",economic_theory_and_institutions,1981,Economics and Econometrics,18891264,0,6,3,3.0,-1.000088900581841e-12,0.6666666666666666,0.0,0.0,0.26210391897722135,-0.033333333333333326,0.3333333333333333,1.0
https://openalex.org/W2083715726,Random-energy model: An exactly solvable model of disordered systems,theoretical_and_computational_physics,1981,Condensed Matter Physics,21033133,0,5,13,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
https://openalex.org/W2089281349,Incommensurate and commensurate phases in asymmetric clock models,theoretical_and_computational_physics,1981,Condensed Matter Physics,21033133,0,5,11,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
https://openalex.org/W2095563128,"Solvable Fractal Family, and Its Possible Relation to the Backbone at Percolation",theoretical_and_computational_physics,1981,Condensed Matter Physics,21033133,0,5,24,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
https://openalex.org/W2122451634,The median procedure in cluster analysis and social choice theory,economic_theory_and_institutions,1981,Management Science and Operations Research,1896,0,5,2,2.0,0.6931471805579453,1.0,0.0,0.0,1.0,0.2706766917293233,0.5,1.0
https://openalex.org/W4250478181,Poverty and famines an essay on entitlement and deprivation,income_poverty_and_inequality,1981,Sociology and Political Science,68274901,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21794871794871795,0.0,1.0
https://openalex.org/W1965511886,The Potts model,theoretical_and_computational_physics,1982,Condensed Matter Physics,21033133,0,16,33,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999
https://openalex.org/W1973480176,Finite-size scaling and phenomenological renormalization (invited),theoretical_and_computational_physics,1982,Condensed Matter Physics,21033133,0,8,11,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.06550784501721567,-0.17857142857142858,1.0,1.0
https://openalex.org/W1986336883,Ratio-Scale and Translation-Scale Full Interpersonal Comparability without Domain Restrictions: Admissible Social-Evaluation Functions,economic_theory_and_institutions,1982,Statistics and Probability,83711619,0,11,2,2.0,-1.000088900581841e-12,1.0,0.0,0.0,0.817000715208547,0.06521739130434778,0.5,1.0
https://openalex.org/W2011813007,Scaling for first-order phase transitions in thermodynamic and finite systems,theoretical_and_computational_physics,1982,Condensed Matter Physics,21033133,0,9,17,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
https://openalex.org/W2012788855,Cluster structure near the percolation threshold,theoretical_and_computational_physics,1982,Condensed Matter Physics,21033133,0,7,8,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
https://openalex.org/W2025106805,Critical behaviour of the two-dimensional Potts model with a continuous number of states; A finite size scaling analysis,theoretical_and_computational_physics,1982,Condensed Matter Physics,21033133,0,9,9,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.12115608152133564,-0.5196078431372548,1.0,1.0
https://openalex.org/W2030350604,An axiomatization of the Gini coefficient,income_poverty_and_inequality,1982,Sociology and Political Science,68274901,0,5,3,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.6099865470109875,-0.38095238095238093,1.0,1.0
https://openalex.org/W2036167739,"Cubic<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>N</mml:mi></mml:math>-vector model and randomly dilute Ising model in general dimensions",theoretical_and_computational_physics,1982,Condensed Matter Physics,21033133,0,12,7,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.13792538097002996,-0.20736434108527133,1.0,1.0
https://openalex.org/W2061426035,Acyclic Collective Choice Rules,economic_theory_and_institutions,1982,Economics and Econometrics,18891264,0,5,5,2.0,0.5004024235361879,0.2,0.0,0.0,0.310340304776024,-0.11981566820276496,0.6800000000000002,1.0
https://openalex.org/W2078906195,Spin systems on hierarchical lattices. Introduction and thermodynamic limit,theoretical_and_computational_physics,1982,Condensed Matter Physics,21033133,0,9,5,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.057914261762502306,-0.02597402597402597,1.0,1.0
https://openalex.org/W2087327526,Relaxational dynamics of the Edwards-Anderson model and the mean-field theory of spin-glasses,theoretical_and_computational_physics,1982,Condensed Matter Physics,21033133,0,9,20,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.057914261762502306,-0.22247706422018348,1.0,1.0
https://openalex.org/W2092111364,Serotonin and Octopamine in the Nematode <i>Caenorhabditis elegans</i>,genetics_aging_and_longevity_in_model_organisms,1982,Aging,12525872,0,5,8,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
https://openalex.org/W2320723163,"Market-Based Empirical Research in Accounting: A Review, Interpretation, and Extension",financial_markets_and_investment_strategies,1982,Finance,90693957,0,7,1,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
